FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,QualityTier
7.787930488347495,0.2879014131986824,0.34704081998711944,3.1453743813067354,0.03,17.20298237894898,39.77375068918224,0.9892874491733177,3.094622471502213,0.7211770912525575,11.923083383098799,HIGH
9.478240998243834,0.36001750492845214,0.40997810378530397,2.118404139426355,0.07952564569511883,15.628141631968582,31.720222918035063,0.9904010889526602,3.080246927408285,0.6482827963705667,13.22770848555982,HIGH
9.979175370448871,0.3739669722273024,0.3113002659818043,2.8284496946379356,0.07545459609065003,13.286037367733776,22.047460717961293,0.9908643632470454,3.252405739053974,0.8598127261825775,10.83344603331357,HIGH
8.871996269719224,0.23701520516073493,0.3407454186196516,3.9737800589190204,0.05252115355509608,9.863312700602973,33.16653834578777,0.9963351699209532,3.326093406557004,0.729985001863399,11.373765429535643,HIGH
7.975681029121895,0.6962957367362977,0.4505039313687775,2.2209210650483784,0.10484997079875596,19.89812305657702,65.42810609004466,0.9962293315321539,3.2105844426728525,0.8806669472323343,10.220194692961828,MEDIUM
8.234027411072232,0.35756079340331065,0.25261214816135613,2.433412115520903,0.13708311600859668,9.256225611610017,51.126308810703094,0.9969366775008843,3.2130211543450797,0.8902306951098033,10.796711999986345,MEDIUM
8.44116839576513,0.4020224016905408,0.544419000681489,2.9491119501571417,0.07756483895131434,16.27155089815672,6.0,0.9967763146434869,3.4075951904972848,0.6967564209042716,11.766833630136173,HIGH
8.965878279480615,0.4753246575628103,0.1923097864244982,2.2462188193686847,0.08696669613649549,6.465696404016697,42.233232480363384,0.9924965879965489,3.4906786663954055,0.5169482125514007,10.162968899159491,MEDIUM
10.27759028000821,0.4995892078317942,0.13861692399197023,3.605525932957984,0.126148882371489,13.565528990880413,35.71919156319594,0.9988185036918608,3.5768111771684503,0.44811676123912697,9.064901482278499,LOW
9.996360822926963,0.49061232091297785,0.24068646526002194,3.3355755833644936,0.056375596139390416,13.467933147346294,23.764048195063467,0.996018551392022,3.6002790782109635,0.6521877196564541,11.024682953089007,MEDIUM
8.61820575588797,0.3707985047034784,0.2164087126692787,2.789330402186798,0.08571805440719918,25.024421359848112,36.265022192902634,0.9965479600380313,3.5229138545922143,0.5401241244369849,11.377952347665998,MEDIUM
8.64419832729067,0.7039323179610452,0.354019166916985,1.8654605098747605,0.05954728926095164,18.19606228027835,53.74595001679868,0.9955749340673733,3.4596331074187754,0.7215297792958985,10.384490415610975,MEDIUM
8.443123458512892,0.3470921457107846,0.2650831527983293,2.486120678227646,0.0784066867533851,23.964437464680636,60.86066269936128,0.9985901122904625,3.2376142020031136,0.7410617319006556,8.684215787933333,MEDIUM
7.604456481885806,0.8808480955081017,0.09115393236273368,2.0476936807509234,0.1795798861994508,2.924340920472453,28.253983681060376,0.9926770169186458,3.408444052707942,0.494382024750462,10.34260884582435,LOW
8.950913200104317,0.26113500913632326,0.314640372281983,2.222582018905908,0.06011313533036029,2.222813467992692,7.825897148011869,0.9955214123239425,3.08251241411057,0.874767854955841,12.121173486785237,HIGH
8.492715482141852,0.46191794093089583,0.3754047481706533,3.460222470601233,0.06778299002394107,14.007621470224247,54.881708504273774,0.9973121880376974,3.3158045878269524,0.8143841868034293,11.205673185428726,MEDIUM
8.627198856764723,0.276283573761168,0.32664064215287913,2.9794342178833664,0.0764313109973274,14.591542141482414,27.551123453154233,0.9948357139088543,3.3106264930045524,0.8369524707641713,12.00149555865442,HIGH
7.828142117721334,0.38066857738402493,0.25611299211405336,2.5803289273020886,0.13144851935019086,22.142832874159943,32.003213669707876,0.9915464158662459,3.510654514914671,0.5509883240065371,10.428527329341966,MEDIUM
8.833661024774058,0.3562440284939286,0.08366982590095226,3.6817385025855893,0.09672123060509774,17.21763045888968,54.757556223085885,1.00119821711605,3.6402981685963933,0.6500647235154655,11.526610231440475,MEDIUM
7.606188591931295,0.5280617630947518,0.22176417117102204,2.90709425824283,0.06304191818908123,8.995594392617315,36.15854145991538,0.9973405370581132,3.471437895183679,0.9429507014318408,11.431921631223405,MEDIUM
10.153259137526568,0.559227224520115,0.3876260024485062,2.3543600117970387,0.09682453150134143,8.87690655950637,39.17242324069354,0.9990485445174688,3.1037987381426944,0.6330620393188633,9.081810743764251,MEDIUM
8.199686327388225,0.36487352469067397,0.30729742886107414,1.8466188797464644,0.0654074861669977,2.5405975955636464,32.88701094978775,0.997498221013598,3.150339705509754,0.8336222748555873,12.307199873084873,MEDIUM
7.74215161381751,0.562786782288444,0.20499244591812632,1.3891980613262827,0.0841952391227094,22.398540149568234,43.10376888990081,0.9958913102578921,3.4230241243179256,0.6473229753305083,9.90726361068593,MEDIUM
9.843378155804533,0.580509349793225,0.34591119251250674,1.5831351285032962,0.10687457418712772,3.5408742425428272,38.00509420861069,0.9986729602457808,3.392576168753969,0.735093726755994,11.988599294985207,MEDIUM
8.5514799003522,0.6289199605724293,0.1928633037892959,2.5930799038507675,0.04,7.73837786059741,70.12100870759093,0.9969538638876005,3.310369430757093,0.5296037802829404,10.574359787940645,MEDIUM
7.122623923015241,0.5816276250101156,0.24947958032020146,3.4360388121789938,0.048020849896761364,22.62150709689265,51.21096229652143,0.9939972876355215,3.261165558298396,0.3,10.360107426147326,MEDIUM
8.818886298023154,0.5598914979365299,0.1811209480160414,2.0273986586132633,0.10060704157290531,27.31931447165178,50.929660387072126,0.9958633979717914,3.3082503726604764,0.5196036573337662,10.630210883262105,MEDIUM
9.310084343005892,0.3467002921695739,0.5258603136082676,2.81020672413923,0.060253237632033205,19.01122248124653,32.846268544906124,0.9983032778973717,3.230709979433081,0.922843370370248,11.662374910307465,HIGH
6.359922255494246,0.6521181813425568,0.25143679013365816,2.2523097720975422,0.07651914869992812,12.234150298246314,41.76639112115157,0.9953612971528378,3.2328888364165325,0.3951167508945379,10.208738528688228,MEDIUM
8.116282040150788,0.5997940143416485,0.3989085021697768,2.6650268434141244,0.1019393120893749,14.231625918381543,20.74401148578927,0.9929800822357016,3.1871497723990374,0.5489245139875918,10.78137664520425,MEDIUM
5.384351813564719,0.7179829272432229,0.23569650918507346,2.7433394493226917,0.0633231306138912,17.13466611942154,40.126332342460216,0.9925704335665375,3.3257026105830736,0.49955287790138786,10.63807284655166,LOW
7.872982682390228,0.5617860315291646,0.44163607948995953,3.5746999446651815,0.07450871786583563,24.464614530567566,41.4659591187621,0.9981453648531483,3.2433974092706523,0.7177397844856996,11.230535857549414,MEDIUM
8.14609515099426,0.7227976923874345,0.4506027551537271,4.560705956592496,0.061054952815197405,11.947337698557538,55.664657501623005,0.9985307846573505,3.1507487644601326,0.6458513329417017,12.243982371380744,MEDIUM
9.81477879070985,0.4684703902776195,0.2691114665841266,2.5463111192070276,0.07031866561323744,25.466537821483055,60.92751497737909,0.9964987830353554,3.4217824481931576,0.6519090390079557,9.134571357056343,MEDIUM
7.8608777207299605,0.5260019742757144,0.29486629498323524,3.221819861652974,0.07934484700611258,9.640482419414663,46.4953496078955,0.9971241242634535,3.2166085065271415,0.6092019533178177,11.53232458848883,MEDIUM
8.432786742940163,0.642631618770441,0.29583649044602917,3.8747706125302637,0.09098920795720254,16.736950367367747,52.90623474764236,0.9977108090095256,3.460121216335054,0.5441817801217497,10.521201808191904,MEDIUM
9.73019519886335,0.4176465037093899,0.19047929606938496,2.975121417034803,0.08803772498518604,17.54441563015014,51.08137243420549,0.9968859792835459,3.0742631511358196,0.5772811944698106,10.86384150279067,MEDIUM
8.704239477470429,0.7518888601172692,0.30031943908661507,4.300940432910815,0.08288277075605631,13.579696088520498,48.520461641931,0.9937272664232562,3.4568288103805687,0.5654740912141134,9.812881141548408,LOW
8.620191542894991,0.5711036368781314,0.458986062029487,3.394057843339294,0.08714355042654068,34.88830185155962,32.13597396107393,1.0002283990517749,3.3006053814446736,0.4922301367627493,10.327216552277447,MEDIUM
7.66468328743234,0.4360729402139716,0.21736090501411875,3.4617834469517907,0.11120773499590032,22.35615863775334,29.861592569136107,0.994587728594083,3.306714339909681,0.8055113433888501,9.308877225186086,MEDIUM
7.018125874579198,0.46923911859530093,0.2567416852660583,2.5471516156058343,0.04,20.039505286845976,44.32229343870531,0.9967558544047492,3.175678815771442,0.5729447391402076,12.071506449158276,MEDIUM
8.795490897639256,0.5853692695358594,0.15859628839939052,3.9852281112295858,0.10769638304065385,12.946158774739798,64.6424033999024,0.9955594885674673,3.199441450865797,0.5709831685686493,12.002545610692703,MEDIUM
8.648105254505882,0.4338386037159633,0.5517092088834895,4.614409835813429,0.056290300725806305,1.0,36.422646331497795,0.9968481962576816,3.1825389958321386,0.8334476126537143,11.135812293066174,HIGH
7.2318446576089785,0.6365473882073545,0.22478323583448317,2.8819354522315535,0.13226286116027922,5.104801044200988,46.43750054451304,0.9961067872130719,3.6473644620859593,0.3,9.253860609617776,LOW
8.732006198821942,0.5592876702770624,0.20730249527007577,2.3109568651648678,0.05939088608707185,18.995738385868446,49.07196815922876,0.9908961768610243,3.261249408574395,0.5575258459849594,11.21379396932873,MEDIUM
9.496063061781395,0.4716900164825451,0.2882166775386486,2.957657321113311,0.061606201003733,19.001328812165347,39.472918780569486,0.9955860163323496,3.378072247409136,0.6017227972696733,9.89603849144263,MEDIUM
8.457198970355927,0.614156749315938,0.23215240976781346,3.4621945473320173,0.05622891556675147,21.63453373512628,55.27102740895063,0.9915836611389021,3.2307990519256746,0.540478548716496,12.114382834611966,MEDIUM
6.752760576215287,0.6215874261136699,0.2686962864466326,1.5316555451363647,0.14787752310281546,17.70225223011572,52.429610413648945,1.0006057480041712,3.5602443829224484,0.7611676675578422,9.598372788254547,LOW
7.6754329862329485,0.45858023534602443,0.20539019731957475,2.525971670295692,0.10747597470420739,20.285888670737748,57.38472543190169,0.9985016409955368,3.1947755134179987,0.4793529803398483,10.040565359346385,MEDIUM
9.1915435344764,0.15109548457536778,0.4157647313303052,3.1899293223323,0.06077311137150493,7.950955246530812,15.25745713930683,0.9973769499330071,3.1786606895982237,0.9559574163501432,12.999166770134027,HIGH
8.349363482271189,0.49047338907131566,0.3878436647420352,1.0,0.10082171065981962,22.483802437590747,19.832006670909188,0.997008255374143,3.197950313729367,0.5780773153936404,10.744616948313087,MEDIUM
7.234335196476791,0.6506484331351876,0.3975778419639188,2.5216237464711653,0.0744875232845166,3.3160746370656202,29.68376986969498,0.9948869807419489,3.3239277723778695,0.6300217298862145,9.745003866832274,MEDIUM
10.09728869477311,0.4010465299478287,0.2298882520632013,3.3843719474791407,0.09814582952968402,27.459576855949194,48.031432520799356,0.9947851151409056,3.3567853771841354,0.5128468944340142,12.565807541579412,MEDIUM
8.871531171729053,0.6042527000708925,0.28696092942469015,1.1886701179219545,0.11273868943998482,10.635531735144887,67.16038480631342,0.9984107771423597,3.083553650484313,0.7017540580263558,9.952474854095856,MEDIUM
7.3906191789172455,0.44482824610034283,0.3165878157670293,3.15345017512824,0.12574488098590075,24.86431187569402,69.13820817061176,0.9969000675746247,3.305859092415355,0.6040400942619851,12.46295296516271,MEDIUM
7.149967500248068,0.844251826389642,0.2675353214776759,2.4342497389270124,0.17631569004774053,5.401912833554944,35.22619547533817,0.9996545571771238,3.389866098423611,0.47146941646321316,9.824108708194089,LOW
6.5489751138807595,0.8753538168097712,0.17604290322780536,2.202436496640008,0.12988643806002237,10.477753907312643,26.6634424269313,0.9995964852606076,3.77567514295196,0.6196570510579448,9.808749525335076,LOW
7.206641300418049,0.515157703937984,0.31020549527700203,2.5401959222214896,0.09338976236076628,14.689408749451838,10.0,0.9956997606773977,3.4386710006533825,0.44477898783298475,8.568947405239523,MEDIUM
8.076271053725163,0.6421107974235407,0.2706588753764836,2.729893824553433,0.06494441935261415,21.88424698948368,50.03579039523561,0.9973676704801778,3.2078856120126193,0.7509249532353943,11.092785838152148,MEDIUM
9.127488034284987,0.6898169292171246,0.18851441821535175,3.940117215449473,0.0675885650928506,9.593362214408932,15.050096143571906,0.9944547174245164,3.6097123507080138,0.6020344012612456,10.025115247937467,LOW
7.480890548550813,0.3376989572671133,0.2642409072703774,1.3031165289275732,0.08643054188615316,11.247137574758074,62.10119053615668,0.9972398512260088,3.39688154425991,0.7253694436280298,10.489327948029066,MEDIUM
7.937340479683831,0.49248221334538145,0.2596834795395022,2.010919786101521,0.08339163935580336,20.294221159702857,24.31722778382015,0.9990493062480768,3.479120010770892,0.7659376414891155,11.00037239853849,MEDIUM
7.507749670734103,0.5844128159766673,0.2942783814732491,1.2441272677647963,0.11384557052527956,16.804592402313922,41.57415715291537,0.99429109634429,3.219418525787497,0.5823382001768168,9.033369454257699,MEDIUM
9.16030479628147,0.5101406174831435,0.1012547301394573,2.936180315070592,0.10735061891839824,21.813486937901665,34.038428243948516,0.995174617033024,3.1672619147873404,0.5146890858549484,11.81200570126103,MEDIUM
7.421162957179565,0.44559030699393753,0.07299498742608446,1.7837874127501452,0.06050751364947812,10.665065860401315,65.8405482998347,0.9963428232141713,3.3252943086117823,0.8514540568864226,9.290846726280554,MEDIUM
6.716004920911546,0.7195431920935511,0.3764240111928715,1.0599491174057056,0.1275909205626528,13.505470849699226,34.888396146336625,0.9949116727078707,3.1969979365478447,0.3,9.286790662023003,LOW
6.7797397474094465,0.8656297790830451,0.19790303613111188,2.40166037320525,0.12258597331721083,10.81481601475794,49.44661324602579,0.993521856941754,3.1683355011548304,0.43536840225342643,9.894007548073455,LOW
8.75357686850598,0.23712636844672152,0.6211884691281264,3.8803633048338355,0.07796200967747777,9.990119927221254,18.517991026582514,0.9983255545783589,3.339896940542722,0.9320728375582058,12.515009437910265,HIGH
8.389328307292374,0.38726441096168207,0.24085785339497479,4.52202805706963,0.06234668272807268,24.613220334319827,67.50450413226817,0.9944686735382404,3.362139274542174,0.5671577760648453,12.758604357029263,MEDIUM
9.586349397262843,0.40682010314083994,0.3071067641101276,3.3890427677475046,0.08155749772529051,3.990041769533093,36.27296199971294,0.9972369951736781,3.4407283907270116,0.5636813975830192,8.999617545190738,MEDIUM
8.452568845996623,0.4285358077779369,0.2614036866954534,3.6546291289464605,0.09183040059197654,9.656492675669522,29.778799288910694,0.9965043671816741,3.5149806865295905,0.6848045363664682,9.955629499134451,MEDIUM
5.817778724649263,0.8957356426431533,0.2394611275218172,4.642270358611864,0.12459504931478606,7.65927957230503,37.870962369333796,0.9969563274803458,3.3935646564889685,0.3794810153196425,9.54937943417711,LOW
7.488026772741076,0.534702040774247,0.24669832396684668,1.409887308785034,0.11066362339686207,21.58996671177413,40.28958064307361,0.9983985929967507,3.50806021793296,0.557283573241628,13.0,MEDIUM
10.172542176789808,0.6447929785836698,0.13380842569760246,2.6649379131395854,0.07112139788260116,2.451990282003356,28.620951045107724,0.9960384276957946,3.370411311875802,0.801509288835698,9.97377135043645,MEDIUM
6.117901296811012,0.44309861898752423,0.3532022506131539,2.7289756745000036,0.0668971701665945,21.300237747714156,51.49909370520707,0.9971280452049723,3.163782057233777,0.8369953948126938,8.887636387211701,MEDIUM
8.04184615562768,0.46284203432143267,0.16329271972680168,1.9878438712868443,0.11886233840384797,17.679109265993077,59.664166057592126,0.9965830836811278,3.31731080476253,0.7344757612153081,10.682144708350815,MEDIUM
8.089187439720911,0.5858881089405008,0.45060976970606864,2.947373083311988,0.08758956320614109,8.213707712305935,58.3021539118459,0.9970020070863004,3.106254324227688,0.6312195403748948,10.462543049517858,MEDIUM
9.511167497802624,0.5677810830320147,0.16691005885383428,3.2160054298727854,0.10687573343593931,14.138559480631136,23.618469742819542,0.9958297137224437,3.2232656212033493,0.7116225643105683,10.487242039507505,MEDIUM
8.151911492669226,0.38429599142921067,0.3682941974547248,2.171101578709828,0.08359760371891276,10.154128472194355,50.567383025202176,0.997250719392289,3.6423059440905576,0.952804799767947,11.27127086628872,MEDIUM
5.725773611559087,0.6793442541572516,0.16034055487312446,4.346636996047666,0.09052167364801979,7.988939698191097,36.91827670396881,0.9968303932360957,3.3594645413007584,0.3,10.300226853445633,LOW
8.670654152546831,0.6259153584671515,0.1684511670460846,2.9477085600173147,0.10832692767026882,9.644381994787157,38.12386206525465,0.9991730731821754,3.5349604087654694,0.5822711223900269,9.523023501770616,LOW
8.679827035366833,0.6256294153385767,0.4894767686512481,4.261756328539323,0.10069185751752394,6.204604839058604,33.94848588743115,0.9945206980676713,3.231586488276966,0.6392796961434745,10.27005768714513,MEDIUM
5.790302176543852,1.063858091352819,0.2876336036923982,1.799879185060827,0.12241397292354494,6.202803816382601,27.19996903011848,0.9967113275123752,3.442174149033505,0.6681663402462599,10.607730513979023,LOW
7.460628592540963,0.22156212821234922,0.18129283515277403,2.7428804458437885,0.08290249599367298,14.709976987171016,36.22836175204478,0.9951777257756181,3.2217008715198805,0.5703994011785238,9.454108503477942,MEDIUM
5.596862912172701,0.5211427787003231,0.35931489095220775,2.3250997678024863,0.1123563208236112,12.471099284438354,40.43113943994409,0.9986429518605092,3.3343025411499165,0.7053596855642507,10.479222079643092,MEDIUM
9.308722411577257,0.27086506202017224,0.6133415281761876,1.7885710726317858,0.09402443387566692,21.140370944272725,33.296715090610334,0.9953387549398854,3.271965823767792,0.6821152742280787,11.523477074715466,HIGH
8.018496837864332,0.69395600512663,0.14959472047553413,1.7917754963079875,0.06260594720950251,6.552763210016504,20.428211413148283,0.9967403971174922,3.5015249143047975,0.6369381649917006,10.586550328521033,MEDIUM
7.75975030749837,0.500771990659656,0.10650784428126413,2.921920754235285,0.1344721163761789,9.253416019409013,23.317445603546375,0.9972852022444259,3.5333732631481656,0.4744460473976129,8.381934488822036,LOW
8.204228512560324,0.8468063924377721,0.19366923505023534,4.227543170100711,0.1119342324443036,20.366488881087726,59.88899203699968,0.9955518808850358,3.6159242703559054,0.5147595549422531,9.702421959535737,LOW
9.584532047593905,0.608063969279791,0.33742531526574543,3.948287870139006,0.060200196563808775,16.993859397118037,51.037708970801035,0.9937498295336659,3.2128937384333818,0.697278868661001,10.676541274180163,MEDIUM
7.802320306385395,0.5867392273982615,0.3351329574955838,1.0,0.08456179528140592,10.22295627418395,32.49759658189505,0.9949937653387589,3.120213033441337,0.7189263621360651,9.5844837962403,MEDIUM
7.205534260796555,0.6704248278584208,0.1298426353769786,2.0322987986881085,0.0967015324642547,15.203100132522765,32.66110063576783,0.9959874605069771,3.6045212009982,0.573481733634591,9.732363430989578,LOW
7.861856810800335,0.637727019516517,0.2682641505613217,2.697910783462648,0.07064491302949522,26.965537839224304,28.487914403191738,0.9982976346889562,3.5090183143486846,0.6014151762118267,9.976031526258359,LOW
9.339555536025468,0.5231116302477566,0.09605531152656455,1.6109753707446255,0.07985424839002093,11.102794339083452,38.79678348801401,1.0001231115463878,3.202202311960514,0.4786319388673466,9.877550455397575,MEDIUM
8.753149156379209,0.407387365112855,0.2903725677127368,2.1356852181808943,0.06213715639220316,18.919667270962723,34.06423504719083,0.9963127819532673,3.4705048839093715,0.7448469291842563,9.854527714380799,MEDIUM
8.59466378564059,0.35962004433548383,0.47564603729796373,3.044010819049084,0.03965415034897078,16.52942076709035,27.581748126559596,0.9965898520353479,3.2195282830406637,0.6709990497950418,11.542729852459434,HIGH
9.72229642059851,0.25963635558907705,0.25546515648655743,1.0,0.03844314292938349,12.785454133758915,37.697540038438056,0.9942193917017766,3.4949673108233164,0.8788255343810368,11.878464360223836,HIGH
8.052974576569149,0.62071094141557,0.3453859068045845,1.6720772523674237,0.0939061149937819,16.015621355136815,46.98606490070931,0.9963676681309072,3.364162846652607,0.833961505069902,10.461492003412928,MEDIUM
9.068571305138914,0.745095787785886,0.07763384266114387,2.0411157371310598,0.11009138060460244,18.061102777077146,30.300217190938508,0.9992532389414175,3.22346911607844,0.3683357450579209,8.310940805753955,LOW
10.181609565831387,0.45098939600191046,0.5124475309418574,1.8840250249858492,0.07639175138395764,20.688972395520473,54.928122808908796,0.9921470336867577,3.2445887523641743,0.8626016444445623,11.700697300145837,HIGH
9.45303115793409,0.45322838295108314,0.41270363330927773,3.59453483869918,0.08373744427238834,3.896476836567368,36.35965290100294,0.9942973301290886,3.327820184304437,0.7368293980073242,12.625391184411248,HIGH
7.386985627739869,0.43213083585512113,0.24379405904202803,2.4485296191455217,0.10831044259771475,14.67566873107444,56.06526707376655,0.9982711541633902,3.2077863525727004,0.7247883075966581,10.07192971534299,MEDIUM
11.586930006528295,0.4183624548970972,0.34772238773528463,4.155261752156644,0.07874833835341395,16.150867952729627,48.8394369057157,0.9951447510312298,3.2842437297508904,0.9438394497930986,12.929677099742072,HIGH
8.356693728246524,0.5331920918613416,0.32451792569882487,1.47392077702969,0.06935132900711147,10.538992830285597,39.61273002450173,0.9968964346554416,3.46244622479248,0.5078057670528711,9.730898877537491,MEDIUM
6.986492404443619,0.4411145215204463,0.4216306629863284,2.6640643694764536,0.09383371071388866,16.79213934170213,23.839368064881928,0.9980226455984064,3.3590155844016105,0.9678545591950934,9.7460512722088,HIGH
7.610112931842603,1.0784704399826508,0.2548542714517969,1.0,0.11576147349470095,7.327042116009753,14.798741693348596,1.003570818657689,3.2090509560498153,0.5138235800139871,9.963817118047205,LOW
6.833141636719173,0.577342218997435,0.4059466466865905,2.375567337344767,0.09172464251013712,6.393131837070852,55.35288698238788,0.9969774758505827,3.5248340555648263,0.7056467669068538,10.466639319851593,MEDIUM
8.056791587270945,0.2479161041149709,0.41858808299187555,1.8140308730978476,0.07700768272837763,21.10653367802201,25.240039941039083,0.9933128067749366,3.393806818405658,0.8384503870938713,12.917278276978543,HIGH
9.511983738573946,0.6540580231824273,0.19869715973712276,3.267640064951114,0.07957206266948232,20.72286484466034,68.19222642791308,0.9940443428678861,3.5567514016245925,0.6509207831985808,10.840422666815558,MEDIUM
6.825254964910833,0.7531505762449139,0.1903376945580182,2.7790215257703395,0.14743226218021202,10.391262458083583,24.305693295016553,0.9959603593005854,3.4988691559486167,0.30999734923483757,10.526865195713523,LOW
8.711499575361861,0.6007596637317426,0.41904700201966216,1.0,0.09985301524095226,11.047923186314685,29.152074236869336,0.9953183633038172,3.4227072281074835,0.6515090923520377,10.695854861277267,MEDIUM
7.6806036281738725,0.6290412082348278,0.5048242884882874,3.8394628428541053,0.055686136346319554,30.01699227351358,59.21593281070998,0.9987468545741915,3.216600639787989,0.5802103084127339,10.017112519259758,MEDIUM
8.560647891435794,0.5724548624333473,0.2415571662347507,1.8585468173229613,0.09060408502236461,23.449194916387306,55.59854435728127,0.9973915197024343,3.3136502156509677,0.6694667860278598,9.492119352875266,MEDIUM
