RefractiveIndex,SpecificGravity,Hardness,Transparency,Birefringence,Dispersion,LusterScore,InclusionsCount,UVFluorescence,ColorSaturation,GemType
1.4826840646474504,3.051039268047089,5.452178311686134,77.20360413874737,0.0014143620841787885,0.06852805900556774,7.8066615451580725,3,5.506626625629803,80.32187156023065,IMITATION
1.7746979942665233,3.915021770676519,8.43997776518699,95.29007371638296,0.008807380823735323,0.046460094239963994,8.230460268050425,3,5.587990785594014,67.90198756206468,GENUINE
1.7588590275258387,3.876072133340167,9.156806064054548,80.18816886478778,0.006213016117869524,0.050059719926932,8.148236704074124,3,5.342342063910687,59.83103289659833,GENUINE
1.6745151088271926,4.106588514114523,8.354864575824136,85.31039277961199,0.005995567743383019,0.037455898004404437,8.169566135130296,4,6.049301076918945,58.1070126978901,GENUINE
1.7419337782646427,3.9793055952584657,8.65296389847362,73.88194615445707,0.009357115388749202,0.04476177436016861,8.682795463671635,5,6.167695103624393,58.2616517510134,GENUINE
1.8119453116502073,3.8096228456258276,8.484596612199717,71.62534441635323,0.008278534703423344,0.03617879194144474,7.743537777984857,3,7.673944739474777,90.01430099266489,GENUINE
1.7866777149100115,3.9751322814292953,8.400484576417076,88.71061026126682,0.0071657286569320345,0.043917480694699876,8.955000398847172,1,7.019580641262247,90.20861588894088,SYNTHETIC
1.4785627692404413,2.54591940195211,6.902723701850377,65.30357689370227,0.0032963393159293588,0.04312295137574185,5.372377620582435,0,2.3612776158182633,95.28798879066896,IMITATION
1.7607555440469076,4.202496076276262,8.725563648020945,86.1275137416328,0.007546180149039465,0.03546321021203526,8.518318638498794,6,7.4056857804168414,74.7879981238546,GENUINE
1.7107590608988974,3.9508771761398593,8.783601503035404,74.21544847294756,0.0031941025643084948,0.04970074519260633,8.378768628972022,6,6.20270648543042,68.5408067095283,GENUINE
1.5552118288559806,2.6569538029186535,5.207450412102036,65.61042028838277,0.0010695363230869618,0.05401260187693685,5.716554756915674,0,3.0946934743557013,48.979634361632336,IMITATION
1.7645482734916236,4.038990330685737,9.14548450762346,84.58534171347826,0.00660406862965984,0.03641063126659595,8.594016602122048,2,6.386192823972465,83.91085854773476,GENUINE
1.6368820497871277,2.6375639891358844,4.273589866193816,86.2337030909012,0.002993702068148755,0.07005558847006178,4.990825474641143,0,3.934878161451685,62.941824454336995,IMITATION
1.5152842773184838,2.600471573863538,4.885809585096494,94.5006538939765,0.0021599624668414107,0.04094583531984124,7.455515359432296,2,0.0,43.56099680493283,IMITATION
1.569953211114602,2.5603017260425798,5.621855834563646,85.68204853059174,0.0,0.07048401873141627,5.572279452873115,4,3.9083077439920544,81.4735370528514,IMITATION
1.771000520344301,3.9602977637338195,8.4606641492821,91.31791483565738,0.010842579386368574,0.03736976156958981,8.030951787890453,4,5.264697544061226,62.21259163690234,GENUINE
1.7478684408539664,4.193574764194805,9.265612541546714,93.8202406484421,0.00842882928429112,0.04843827712936918,9.294389351182474,5,6.61354241000764,63.575673698736736,GENUINE
1.717138914918418,3.940574764065304,8.946918332635251,61.27166166284072,0.012120975635488872,0.04091819295980261,8.574240360285703,1,5.074904753800809,77.05021088273767,GENUINE
1.79425343064159,4.0685238787624876,9.026957626253731,92.62555313479247,0.0065508168449496815,0.03774796133015141,8.656065393937654,7,6.502428547035412,82.33881054924208,GENUINE
1.8149241270621244,3.912411253890897,8.733571274130385,67.31035701517362,0.006606148108104821,0.04145929901176344,7.929008545147339,4,6.475084486511136,73.55324999199401,GENUINE
1.7452767130398277,3.7655049694768974,8.483936819742263,78.45374199046792,0.008369614420353458,0.04282990070446509,8.800915781659665,4,5.010700998371682,82.2876899142348,GENUINE
1.4863785380711316,2.311169067635084,5.783889315723998,75.1029619737813,0.0010565155544836897,0.04963828224732668,7.435727372483752,4,6.2602465791708,55.449041613379144,IMITATION
1.736895063175021,4.104617078460149,8.277809152335898,88.6682316928714,0.0089773889497465,0.0396643489214455,7.617724454238688,2,7.676004168966122,70.52794721314403,GENUINE
1.7351550693290154,4.094421846980713,8.367400171488034,93.46798734427975,0.00693396782837232,0.04441770708506866,9.456537560642099,0,7.237255330289805,84.39187109757415,SYNTHETIC
1.7690122609886278,4.069622797074153,8.527875644335413,95.07220171035901,0.009243469128345963,0.044591023383180675,9.004498959174626,2,6.189060291198263,81.9532943684939,SYNTHETIC
1.7785195020142923,3.9442588906323794,8.486937291078528,95.46157696770057,0.007443221227156634,0.04173165770944442,8.902323990773235,0,6.227789984547856,91.99456032404682,SYNTHETIC
1.7419010433412387,3.9834284314359247,8.362297140754155,98.44840247688535,0.009806089117836961,0.043537880926318204,10.0,0,5.567671148839722,99.9660696983191,SYNTHETIC
1.8529960643010523,3.99568784055797,8.299178310258956,79.30331223105568,0.003151068174690236,0.041131991135515494,7.9934370600334645,3,8.998027876435296,88.0757830639951,GENUINE
1.509392515630293,2.5687532483267046,6.085571309915454,40.82223414575064,0.0017212680802565273,0.07803037862894352,5.345203079065899,2,3.2106284785153134,60.03784220716592,IMITATION
1.821859971349757,3.9263690857953075,9.068201699195942,91.82135193978634,0.009015451530385073,0.03727064538263392,8.677436445998833,2,8.032273089172795,69.7895753646295,GENUINE
1.7655056465921302,4.359465697014628,8.493430841570898,83.53639293192025,0.010994932694443882,0.043302768621595,7.2629759401937255,2,6.601757770875406,87.98321807641034,GENUINE
1.7612376670577428,3.950933703174127,8.312320129504949,93.22678309420812,0.008498883194768212,0.046119131145246794,8.68961407300769,0,5.409662043227364,88.43576432907642,SYNTHETIC
1.7465922328804488,4.0118239506070195,8.498558984363772,87.93676297607446,0.00824731925880351,0.03294069044335246,8.967528463667618,4,10.0,88.73363946152523,GENUINE
1.7096469486066417,3.977156356805453,8.167057770758309,95.38057909470163,0.008505382928808843,0.0416188956322767,7.79396273104097,5,5.810514841590504,73.92596918731306,GENUINE
1.6520598675444174,2.4154364425466874,6.029382988017278,80.62079574492927,0.0013007927103144744,0.061030730419240876,7.699971282720584,1,0.0,73.43138393123927,IMITATION
1.4292007625791103,2.494934723577617,4.146638541924005,81.45798609170504,0.0022837826083257733,0.06125508874482187,5.420386781260396,1,6.120389712108601,31.574863400753294,IMITATION
1.5546627306751408,2.5260496686657836,6.340710592757496,82.83167948390404,0.0002450581338202478,0.045196196126743415,8.0842915607032,0,5.5767720743192655,75.42749026427384,IMITATION
1.7308781871302539,4.047721107808406,8.371861076722272,94.22774741130026,0.007366609283516917,0.054498608945832576,8.520096283230668,5,8.155900320052861,94.75825427647638,GENUINE
1.511578350753656,2.978454456233179,3.898285957407559,82.65840736262348,0.00290186461325099,0.05037225148732935,8.163531298496988,2,2.3274299008956962,71.63453234203011,IMITATION
1.9077945267491172,3.8810923605550083,9.13098131190539,86.4624824508149,0.010542265031451266,0.038989062721092635,8.021530944512412,3,8.924450064082874,82.71080500402805,GENUINE
1.7991967450948936,3.8798165699449734,8.517018406008482,92.73893466433498,0.008342926377321343,0.04354901315333073,8.57196912490508,0,6.054782617106188,88.52263731583582,SYNTHETIC
1.388543913611473,2.518357140231579,5.006454023764705,83.36596095702865,0.00026584082762905463,0.06362516225281767,6.775182700145627,2,3.396837485568844,100.0,IMITATION
1.4843398593655872,3.1048480302422723,4.554916028333723,70.39207844092184,0.0020774938111461643,0.05825318083410504,7.281615172941978,1,1.781845367269487,50.1626822301052,IMITATION
1.7766014479598011,4.089528669742019,8.321526626714087,93.76936261994886,0.0057725882429058555,0.03982428549184988,10.0,3,8.610402118837627,61.70027725223064,GENUINE
1.538469152810247,2.756486745742063,4.121969805924959,86.280700077704,0.0011773793405842796,0.06449108090690386,6.046884103677847,4,0.4898682861925905,52.953731289214105,IMITATION
1.7693795615629693,4.0582958260127615,8.69090721009569,96.07287580178165,0.005348171936955051,0.04203842398317288,9.422229881122469,3,7.309641471687007,88.81439825552262,SYNTHETIC
1.7555622345741546,3.9727406877636837,8.574668246412667,100.0,0.0074448907720716506,0.047005468652611175,9.686084201392552,1,6.389336650657996,88.87014503483496,SYNTHETIC
1.7629868382211977,4.006974889807373,8.643630574491965,91.51091910842402,0.009073621943907572,0.04330979180636162,8.919919243333663,2,5.068690586389599,100.0,SYNTHETIC
1.750892894297865,3.961160952221024,8.912113381612738,70.65307413653575,0.005571189440235062,0.047916952546412976,8.528487312865968,5,7.441409446342747,66.86099373351156,GENUINE
1.7240364412733586,3.829758676954788,9.05680091453784,91.18909879542971,0.0038611455056332088,0.039214245425524784,7.7451643412062126,3,6.736961468377178,73.88475761018103,GENUINE
1.5523892554370888,2.6328793335374527,4.918771028827565,85.05513921597438,0.0007764889409843101,0.056166180977387306,5.0550623205253835,0,3.8353626668984795,71.61135131658146,IMITATION
1.7557224966489073,3.9528969908212876,8.445148437620421,84.59817658950256,0.008813280406064593,0.04497071981510638,9.031050017018535,0,7.736061650423705,85.79242469113025,SYNTHETIC
1.765870750599373,3.967143251886097,8.51100051171672,88.98597595051295,0.007615612623407079,0.04335391526245398,9.444073055358063,0,6.667571688281859,89.85569561928156,SYNTHETIC
1.5052119711479577,2.6125702390718173,4.51985320114266,77.74992536674515,0.00044157983151246706,0.06084607743712944,6.290166037187982,2,4.951180350964643,56.759748631980045,IMITATION
1.7246381145833474,3.8602724006880127,8.791051817454791,77.48601921074089,0.006690842328420294,0.04442659071282512,8.172484898660658,2,6.406027666817268,100.0,GENUINE
1.6758889362324632,4.05847184023118,8.219951674024331,85.89201315060961,0.00984610245203916,0.04268554585395866,7.980529219679321,1,9.732393016074713,60.784698525749725,GENUINE
1.7839106277617343,3.988253786423951,8.665199524733433,86.1468434086441,0.009061256258512118,0.04164554716509758,8.964848889810478,1,6.165466352898921,86.01159337782242,SYNTHETIC
1.7736475960762477,4.090283053447817,7.987878240531642,83.28459184839892,0.007686652344387586,0.04482380420618258,7.703294101675579,6,7.220390752108887,78.09526045208601,GENUINE
1.774331786795193,4.054861009580322,8.427552411089074,90.77603307576234,0.00807843924608367,0.04303196575275583,9.470270703085548,0,5.128360245506101,89.14379557378726,SYNTHETIC
1.7814267542907047,3.875335147127949,8.287652490831872,80.78024130895565,0.007927413180827252,0.04700603374464557,9.403564534345106,6,5.73143863898496,69.62316683039016,GENUINE
1.71347129762036,2.486102652269866,3.9769100199006395,64.44042128800015,0.000469591259872434,0.045657844026430305,5.639979310476707,1,5.752476376872767,57.26847702977923,IMITATION
1.7609201277347268,3.924572201589357,8.452796375681785,96.66651153382756,0.008236142409879101,0.03997019753498678,9.369877991123447,2,5.956555965916737,83.8445129356572,SYNTHETIC
1.457576917246178,2.9330696293996623,5.870015391673663,61.35744635367568,0.0014331741859848043,0.059590124671553855,7.473328285343765,1,5.09849291503449,44.83480992754173,IMITATION
1.3522560415337623,2.3371590197306062,6.444800424803157,67.54505025822587,0.00047568188603059204,0.07375590760652406,9.164576745825427,3,4.5950530608712405,91.99607437590647,IMITATION
1.5015069779705863,2.9730983887780162,4.773704953218072,64.41265044546125,0.001752708693606185,0.0451653404789425,6.676410303864267,3,5.080698017384577,55.551706436409276,IMITATION
1.622859448170645,3.0802205440579655,5.52983526385653,95.12203370106782,8.887710812989491e-05,0.05509599793426837,5.845209208146281,1,2.0115132660888575,83.14053767502145,IMITATION
1.789879897474727,3.9225039868926883,8.61247656958775,71.96568461464601,0.001,0.04125856351754699,7.677395157421832,7,5.940097631088029,77.53569531067794,GENUINE
1.4543767524875446,2.5570382439587975,5.294643977500489,85.60376356885665,0.002961629473298179,0.06484127920039229,6.917021643086322,2,3.6848422946784725,64.52988270995417,IMITATION
1.8719464706686855,3.931487253111301,8.637090138551082,77.63004441398014,0.007587654456116925,0.04212401809838031,6.3549765826881845,3,4.3345936067453525,72.84518475815327,GENUINE
1.445437854908384,2.489871767109622,4.671437857749511,75.48290963094588,0.0001886214991044402,0.05903168099959826,7.859242607859334,0,4.325282722885931,55.493170313332996,IMITATION
1.7727735427976061,4.040479721798595,8.610171511750183,95.46303994437166,0.00866045995235155,0.041691673230440915,8.544087942722932,2,5.900047982492012,97.27404235351997,SYNTHETIC
1.5572814584010708,2.4991234281271395,6.1847146443241705,64.50715805111673,0.0015239518739379996,0.06875837328765703,8.606629976084104,0,4.018839982526318,90.12694909535338,IMITATION
1.6879822155766535,3.9605108323096867,8.430949080023671,85.19750361402113,0.008479569175992201,0.05208606287484312,7.437256873860328,3,6.463650749195462,58.98412017196669,GENUINE
1.688521790167841,4.037334257085396,8.727906912092882,70.16870744980697,0.012836834773965937,0.05040821897501884,8.429474820990158,2,6.37592746415526,53.79239722197984,GENUINE
1.7869029524090483,3.9552286019537477,8.363426994470272,91.06607173328688,0.007932769692803869,0.03679782979108096,9.554476549857016,0,5.468632581839573,100.0,SYNTHETIC
1.7728456246478121,4.047477579089567,8.40112904699176,98.10709798021298,0.007519601613300079,0.05412154811643426,8.170023633081897,5,6.378623993505967,78.89164457074335,GENUINE
1.7595751044144752,3.970008930304147,8.520948053434802,90.30374877063574,0.0070608444302293185,0.042278869192372226,8.69296608911465,1,6.378483195730312,90.22185476635366,SYNTHETIC
1.5441944916620898,2.5106047964712874,5.294088586972055,83.5448910707702,0.0012378807701996482,0.04894066775420044,5.655771221999464,3,4.0134383455914815,81.35366425487098,IMITATION
1.3604804298656608,3.1015257092828685,5.73172281672024,72.49973288705152,0.0007634038959631521,0.07608888093413138,6.073502835045743,0,6.855368181799619,57.03411244431987,IMITATION
1.479213398679856,2.7844555393821357,7.488816197022138,75.84292640308311,0.0,0.06200694125242925,5.86804446452416,0,3.6622491668370056,54.854904263546814,IMITATION
1.7934971934582813,4.018337320394613,8.466982940311775,92.52272491936725,0.009083145212660735,0.04196417701904568,8.776043960364236,0,5.120342685935753,82.15950784897328,SYNTHETIC
1.5702664036593437,2.398125745006807,4.639194689828164,54.96848905371638,0.0,0.06521674649171746,7.539225277981523,1,2.911753639247661,61.18438374460157,IMITATION
1.8074997616377761,4.031709804643401,8.198289659992257,94.34594822617751,0.007141987334359667,0.04206450148762799,9.139033140871616,6,6.2877113699495775,92.22590230569482,GENUINE
1.7659790819052585,4.021166700206578,9.126209611693737,72.32244205727113,0.009101861940204022,0.047576906577206216,9.639580495380677,3,8.722941152654805,68.94811154519249,GENUINE
1.7665562214714825,4.053575796779052,8.377840271883052,88.01783385400718,0.007942602536213206,0.04620347572357242,8.643223272335476,2,6.9376743009054636,94.21830980758327,SYNTHETIC
1.7475097908982284,4.001744397354471,8.423111680453223,95.18890888634034,0.00854806692470717,0.045944887995836015,8.787942447444891,0,6.9092732139187145,78.08713520866709,SYNTHETIC
1.701109480937123,3.8210985966338615,8.898506727778855,75.72081349534209,0.011930926238358825,0.03856377030568599,7.494011721146654,7,5.391457012965151,83.59839966388344,GENUINE
1.454278871001181,2.676903134318923,5.653417946915311,78.63553307897534,0.000981361744405661,0.06434886340363584,5.496565834208504,3,5.240120433814967,38.1402351056493,IMITATION
1.7928258428702022,3.740168471053954,8.250492415721679,82.70725509033478,0.004418224980802834,0.04667252824240275,7.954010035000387,10,5.2904346063229255,70.98005283364068,GENUINE
1.720903979143651,3.93877427160631,8.758878375881096,77.33538049144849,0.008861372495605473,0.04846298669149654,8.41791607141002,2,6.874322284397116,81.73622249427846,GENUINE
1.582517393139796,2.8781938988512863,5.815047070393011,74.8097364546377,0.00029204062936800197,0.05439334979639338,6.537047821045103,5,5.581284885599336,69.11690266420763,IMITATION
1.7587285292162775,4.026544715710798,8.188432021933918,86.23372879751912,0.007614506759087642,0.045710403015496524,9.64081574638973,0,6.53299311560749,88.5236648137133,SYNTHETIC
1.7208532282173201,3.9680707087427485,8.664772731407773,97.28826431213011,0.008359680847686322,0.04120154348155074,9.228372024770263,0,6.696335111126414,77.31873898110443,SYNTHETIC
1.7494693662580791,4.055160878602683,8.647577851540921,96.72697363526056,0.008291378984815946,0.04610442231191411,9.330828873534056,1,7.753544988972058,92.63337960089974,SYNTHETIC
1.7618218721251182,4.090944926610017,8.780119300624202,95.68686773201239,0.007766275942148275,0.043631826265968156,9.176755818008658,0,7.308202451878457,87.72171708458757,SYNTHETIC
1.5334093588423503,2.559955289392674,5.009608408853163,66.43690313975135,8.533517683558683e-05,0.06133655501056247,6.4811094217608405,0,0.781597462673354,74.43628113521001,IMITATION
1.4286308210465108,2.8012573457204457,4.888200239835422,73.93238339011997,0.0016544783129101076,0.06419346073661344,6.212296010283031,1,2.2503775909282213,51.79090310327526,IMITATION
1.7594156718829204,3.9777174848485,8.202705327139194,100.0,0.007145506537261946,0.042264049154943334,9.13652589144454,2,6.56027777946815,89.77254476200457,SYNTHETIC
1.8307664072432772,3.860273215151009,7.862802506587332,63.096540515665296,0.00905434462262475,0.043582810151048194,8.177992580737655,2,5.827185745208208,66.8224255277778,GENUINE
1.7654623686858728,4.016897777707252,8.376868161638548,100.0,0.009085222263661631,0.04635306650757553,8.938081848231882,1,5.731544784238844,87.81606336788538,SYNTHETIC
1.7722558148316658,3.964096760819087,8.446288083073101,88.10198925180705,0.009121499211849928,0.04570143878892129,9.166594109030859,2,6.205382586112883,80.01095020267329,SYNTHETIC
1.72065349871548,3.9716647445972475,8.409942146069334,91.12004186711225,0.008236223646264234,0.048222592668199164,8.916449261990001,1,7.93272988961586,84.61968129728618,SYNTHETIC
1.778772800453579,3.9569475163917214,8.550395226016086,90.02562798427421,0.006528873594626482,0.0418819257559758,9.133549000704374,1,6.5736021221601115,84.31678466155769,SYNTHETIC
1.7622678878393339,4.023397521106593,8.632009894443602,92.87149689226436,0.009775490849240048,0.04598859765337524,9.761165220492169,1,5.87380060330896,92.66309363262894,SYNTHETIC
1.757799890025979,4.020163728151859,8.516669406294477,100.0,0.009309865169433534,0.039901051028660636,8.506158083232139,0,5.69368326458197,83.34750678216064,SYNTHETIC
1.7775234786338616,3.9579089184065923,8.304311583429929,100.0,0.008732080951433022,0.04480000001122713,8.94068678658298,0,6.6796240820139925,91.91336920070017,SYNTHETIC
1.4879900332225005,2.6540031100221846,5.572467138785197,93.70169003040196,0.0009479892191829548,0.05637829061141547,5.560360641681314,1,4.631477008907902,77.81940965826054,IMITATION
1.8383287284292598,3.9854838357090183,8.56016756205743,81.3385545132584,0.0025968267975417835,0.047329621260272306,8.457354505093994,5,3.2326830204028543,66.0017797668015,GENUINE
1.7589044327932235,4.0024664082897425,8.44288548942073,90.69666890704781,0.00998363365243602,0.04674454263321598,9.14211144956387,0,7.130257098186516,87.11310240954538,SYNTHETIC
1.9911638894392834,4.169525317378702,8.285905915375773,79.99333586835962,0.010685114942228346,0.04399645702711677,9.092412528895105,6,7.243707531541356,77.36413899891343,GENUINE
1.4983498602767795,3.0208866866723656,4.704352602934823,82.02311993939246,0.0007141440438425695,0.07137253246641682,7.330681862561909,3,4.307880832136609,77.31362781753661,IMITATION
1.730051066627885,3.9840576822252634,8.408236054074312,96.8289254952171,0.008537478704606428,0.04552842640667771,9.087894776961205,0,6.909431360061596,85.49472360247248,SYNTHETIC
1.7974471890231294,3.9252288383628766,8.474344661362803,78.08920462570981,0.011302878904995713,0.04747768878782888,7.68026103722313,6,5.786306833992648,84.52540731029231,GENUINE
1.704384171705315,3.9211605591743717,8.808679484259338,80.89235212812982,0.007597073775588357,0.046183692758667544,7.377083776062603,0,6.328038746740411,77.56022096842291,GENUINE
1.4238013041134965,2.5979584997282115,5.646241370184593,70.89812547953656,0.000902385121101546,0.05671840315020308,7.856194623030996,1,4.361692010339493,64.23586581404895,IMITATION
1.8366598937473055,3.8363484777004464,8.745109562025029,87.57109957965372,0.0032873715437945024,0.04703361529568091,8.301421483167823,6,8.526278496048509,73.79914369546417,GENUINE
1.4390020503876488,2.577901532265866,6.109191791151489,82.9740326467544,0.0024232919484238336,0.04882544991105811,5.745012576653961,3,5.144221694565626,51.33079914645562,IMITATION
1.5886358879699474,2.8645702981241983,4.275828683341992,73.85348710299012,0.0,0.05657378870152287,7.032086825050664,1,5.315959515610268,49.23006472965082,IMITATION
1.4963222565430192,2.5178536988222056,6.518032506068401,84.76002603670688,0.00130552396622662,0.05755374916958725,5.2718194563575675,1,7.608191165847287,88.78518759651138,IMITATION
1.8464763973439668,4.139530223099715,8.481231768448326,91.57305189316521,0.004682885994542193,0.04573838241769168,7.712259727099297,4,4.406827242867392,73.49456089663309,GENUINE
1.7475126649785635,3.9466840601017106,8.471359496234374,77.58513483286043,0.009638852744011099,0.05269449831898789,7.488321809996451,6,5.23149034325883,69.75146944205149,GENUINE
